match_id,date,team_1,team_2,venue,winner,competition,is_world_cup
1321299,2022-07-30,Luxembourg,Slovenia,Tikkurila Cricket Ground,Luxembourg,ICC Men's T20 World Cup Sub Regional Europe Qualifier,False
1321301,2022-07-31,Bulgaria,Czech Republic,Tikkurila Cricket Ground,Czech Republic,ICC Men's T20 World Cup Sub Regional Europe Qualifier,False
1321302,2022-07-31,Guernsey,France,Kerava National Cricket Ground,Guernsey,ICC Men's T20 World Cup Sub Regional Europe Qualifier,False
1321303,2022-07-31,Luxembourg,Switzerland,Tikkurila Cricket Ground,Luxembourg,ICC Men's T20 World Cup Sub Regional Europe Qualifier,False
1321304,2022-07-31,Norway,Austria,Kerava National Cricket Ground,Austria,ICC Men's T20 World Cup Sub Regional Europe Qualifier,False
1321305,2022-07-08,Luxembourg,Austria,"Scott Page Field, Vinor",Austria,Central Europe Cup,False
1321306,2022-07-08,Luxembourg,Czech Republic,"Scott Page Field, Vinor",Czech Republic,Central Europe Cup,False
1321307,2022-07-09,Czech Republic,Austria,"Scott Page Field, Vinor",Austria,Central Europe Cup,False
1321308,2022-07-09,Austria,Luxembourg,"Scott Page Field, Vinor",Austria,Central Europe Cup,False
1321309,2022-07-10,Czech Republic,Luxembourg,"Scott Page Field, Vinor",Czech Republic,Central Europe Cup,False
1321310,2022-07-10,Austria,Czech Republic,"Scott Page Field, Vinor",Czech Republic,Central Europe Cup,False
1321311,2022-06-28,Malaysia,Singapore,"Indian Association Ground, Singapore",Singapore,Malaysia tour of Singapore,False
1321312,2022-06-29,Malaysia,Singapore,"Indian Association Ground, Singapore",Malaysia,Malaysia tour of Singapore,False
1321313,2022-06-30,Singapore,Malaysia,"Indian Association Ground, Singapore",Malaysia,Malaysia tour of Singapore,False
1321465,2022-07-11,Zimbabwe,Singapore,"Queens Sports Club, Bulawayo",Zimbabwe,ICC Men's T20 World Cup Qualifier,False
1321466,2022-07-11,Jersey,United States of America,Bulawayo Athletic Club,United States of America,ICC Men's T20 World Cup Qualifier,False
1321467,2022-07-11,Netherlands,Papua New Guinea,"Queens Sports Club, Bulawayo",Netherlands,ICC Men's T20 World Cup Qualifier,False
1321468,2022-07-11,Hong Kong,Uganda,Bulawayo Athletic Club,Uganda,ICC Men's T20 World Cup Qualifier,False
1321469,2022-07-12,Zimbabwe,Jersey,"Queens Sports Club, Bulawayo",Zimbabwe,ICC Men's T20 World Cup Qualifier,False
1321470,2022-07-12,United States of America,Singapore,Bulawayo Athletic Club,United States of America,ICC Men's T20 World Cup Qualifier,False
1321471,2022-07-12,Hong Kong,Netherlands,"Queens Sports Club, Bulawayo",Netherlands,ICC Men's T20 World Cup Qualifier,False
1321472,2022-07-12,Uganda,Papua New Guinea,Bulawayo Athletic Club,Papua New Guinea,ICC Men's T20 World Cup Qualifier,False
1321473,2022-07-14,Netherlands,Uganda,"Queens Sports Club, Bulawayo",Netherlands,ICC Men's T20 World Cup Qualifier,False
1321474,2022-07-14,Papua New Guinea,Hong Kong,Bulawayo Athletic Club,Hong Kong,ICC Men's T20 World Cup Qualifier,False
1321475,2022-07-14,Zimbabwe,United States of America,"Queens Sports Club, Bulawayo",Zimbabwe,ICC Men's T20 World Cup Qualifier,False
1321477,2022-07-15,Uganda,Jersey,"Queens Sports Club, Bulawayo",Uganda,ICC Men's T20 World Cup Qualifier,False
1321478,2022-07-15,Singapore,Hong Kong,Bulawayo Athletic Club,Hong Kong,ICC Men's T20 World Cup Qualifier,False
1321479,2022-07-15,Zimbabwe,Papua New Guinea,"Queens Sports Club, Bulawayo",Zimbabwe,ICC Men's T20 World Cup Qualifier,False
1321480,2022-07-15,United States of America,Netherlands,Bulawayo Athletic Club,Netherlands,ICC Men's T20 World Cup Qualifier,False
1321481,2022-07-17,Uganda,Hong Kong,"Queens Sports Club, Bulawayo",Uganda,ICC Men's T20 World Cup Qualifier,False
1321482,2022-07-17,Singapore,Jersey,Bulawayo Athletic Club,Jersey,ICC Men's T20 World Cup Qualifier,False
1321483,2022-07-17,Papua New Guinea,United States of America,Bulawayo Athletic Club,Papua New Guinea,ICC Men's T20 World Cup Qualifier,False
1321484,2022-07-17,Zimbabwe,Netherlands,"Queens Sports Club, Bulawayo",Zimbabwe,ICC Men's T20 World Cup Qualifier,False
1321998,2022-07-02,Malaysia,Bhutan,"UKM-YSD Cricket Oval, Bangi",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1322001,2022-07-04,Thailand,Malaysia,"UKM-YSD Cricket Oval, Bangi",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1322002,2022-07-04,Bhutan,Maldives,"UKM-YSD Cricket Oval, Bangi",Bhutan,Quadrangular Twenty20 Series (Malaysia),False
1322003,2022-07-06,Thailand,Bhutan,"UKM-YSD Cricket Oval, Bangi",Bhutan,Quadrangular Twenty20 Series (Malaysia),False
1322004,2022-07-06,Maldives,Malaysia,"UKM-YSD Cricket Oval, Bangi",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1322005,2022-07-07,Bhutan,Maldives,"UKM-YSD Cricket Oval, Bangi",Bhutan,Quadrangular Twenty20 Series (Malaysia),False
1322006,2022-07-07,Thailand,Malaysia,"UKM-YSD Cricket Oval, Bangi",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1322007,2022-07-08,Maldives,Thailand,"UKM-YSD Cricket Oval, Bangi",Maldives,Quadrangular Twenty20 Series (Malaysia),False
1322009,2022-07-09,Bhutan,Thailand,"UKM-YSD Cricket Oval, Bangi",Bhutan,Quadrangular Twenty20 Series (Malaysia),False
1322010,2022-07-11,Bhutan,Malaysia,"UKM-YSD Cricket Oval, Bangi",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1322011,2022-07-02,Singapore,Papua New Guinea,"Indian Association Ground, Singapore",Singapore,Papua New Guinea tour of Singapore,False
1322012,2022-07-03,Singapore,Papua New Guinea,"Indian Association Ground, Singapore",Papua New Guinea,Papua New Guinea tour of Singapore,False
1322276,2022-11-20,India,New Zealand,"Bay Oval, Mount Maunganui",India,India tour of New Zealand,False
1322334,2022-10-07,Pakistan,Bangladesh,"Hagley Oval, Christchurch",Pakistan,New Zealand T20I Tri-Series,False
1322335,2022-10-08,New Zealand,Pakistan,"Hagley Oval, Christchurch",Pakistan,New Zealand T20I Tri-Series,False
1322336,2022-10-09,Bangladesh,New Zealand,"Hagley Oval, Christchurch",New Zealand,New Zealand T20I Tri-Series,False
1322337,2022-10-11,Pakistan,New Zealand,"Hagley Oval, Christchurch",New Zealand,New Zealand T20I Tri-Series,False
1322338,2022-10-12,New Zealand,Bangladesh,"Hagley Oval, Christchurch",New Zealand,New Zealand T20I Tri-Series,False
1322339,2022-10-13,Bangladesh,Pakistan,"Hagley Oval, Christchurch",Pakistan,New Zealand T20I Tri-Series,False
1322340,2022-10-14,New Zealand,Pakistan,"Hagley Oval, Christchurch",Pakistan,New Zealand T20I Tri-Series,False
1322363,2023-04-05,Sri Lanka,New Zealand,"University Oval, Dunedin",New Zealand,Sri Lanka tour of New Zealand,False
1322364,2023-04-08,Sri Lanka,New Zealand,"John Davies Oval, Queenstown",New Zealand,Sri Lanka tour of New Zealand,False
1323295,2022-07-30,Zimbabwe,Bangladesh,Harare Sports Club,Zimbabwe,Bangladesh tour of Zimbabwe,False
1323296,2022-07-31,Zimbabwe,Bangladesh,Harare Sports Club,Bangladesh,Bangladesh tour of Zimbabwe,False
1323297,2022-08-02,Zimbabwe,Bangladesh,Harare Sports Club,Zimbabwe,Bangladesh tour of Zimbabwe,False
1323550,2022-07-08,Bulgaria,Serbia,Lisicji Jarak Cricket Ground,Serbia,Bulgaria tour of Serbia,False
1323551,2022-07-09,Bulgaria,Serbia,Lisicji Jarak Cricket Ground,Serbia,Bulgaria tour of Serbia,False
1323552,2022-07-09,Bulgaria,Serbia,Lisicji Jarak Cricket Ground,Bulgaria,Bulgaria tour of Serbia,False
1327228,2022-09-20,Pakistan,England,"National Stadium, Karachi",England,England tour of Pakistan,False
1327229,2022-09-22,England,Pakistan,"National Stadium, Karachi",Pakistan,England tour of Pakistan,False
1327230,2022-09-23,England,Pakistan,"National Stadium, Karachi",England,England tour of Pakistan,False
1327231,2022-09-25,Pakistan,England,"National Stadium, Karachi",Pakistan,England tour of Pakistan,False
1327232,2022-09-28,Pakistan,England,"Gaddafi Stadium, Lahore",Pakistan,England tour of Pakistan,False
1327233,2022-09-30,Pakistan,England,"Gaddafi Stadium, Lahore",England,England tour of Pakistan,False
1327234,2022-10-02,England,Pakistan,"Gaddafi Stadium, Lahore",England,England tour of Pakistan,False
1327270,2022-08-28,Pakistan,India,Dubai International Cricket Stadium,India,Asia Cup,False
1327272,2022-08-31,India,Hong Kong,Dubai International Cricket Stadium,India,Asia Cup,False
1327273,2022-09-01,Bangladesh,Sri Lanka,Dubai International Cricket Stadium,Sri Lanka,Asia Cup,False
1327274,2022-09-02,Pakistan,Hong Kong,Sharjah Cricket Stadium,Pakistan,Asia Cup,False
1327276,2022-09-04,India,Pakistan,Dubai International Cricket Stadium,Pakistan,Asia Cup,False
1327277,2022-09-06,India,Sri Lanka,Dubai International Cricket Stadium,Sri Lanka,Asia Cup,False
1327280,2022-09-09,Pakistan,Sri Lanka,Dubai International Cricket Stadium,Sri Lanka,Asia Cup,False
1327281,2022-09-11,Sri Lanka,Pakistan,Dubai International Cricket Stadium,Sri Lanka,Asia Cup,False
1327503,2022-09-20,India,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Australia,Australia tour of India,False
1327504,2022-09-23,Australia,India,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",India,Australia tour of India,False
1327505,2022-09-25,Australia,India,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Australia tour of India,False
1327506,2022-09-28,South Africa,India,"Greenfield International Stadium, Thiruvananthapuram",India,South Africa tour of India,False
1327507,2022-10-02,India,South Africa,"Barsapara Cricket Stadium, Guwahati",India,South Africa tour of India,False
1327508,2022-10-04,South Africa,India,"Holkar Cricket Stadium, Indore",South Africa,South Africa tour of India,False
1328470,2022-08-13,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,Bahrain tour of Oman,False
1328471,2022-08-14,Bahrain,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,Bahrain tour of Oman,False
1328473,2022-08-17,Kuwait,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,Bahrain tour of Oman,False
1328474,2022-08-25,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",Nepal,Nepal tour of Kenya,False
1328476,2022-08-28,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",Nepal,Nepal tour of Kenya,False
1328477,2022-08-29,Kenya,Nepal,"Gymkhana Club Ground, Nairobi",Kenya,Nepal tour of Kenya,False
1328478,2022-08-30,Nepal,Kenya,"Gymkhana Club Ground, Nairobi",Nepal,Nepal tour of Kenya,False
1328849,2022-08-20,Hong Kong,Singapore,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Hong Kong,Men's T20 Asia Cup Qualifier,False
1328850,2022-08-21,United Arab Emirates,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,Men's T20 Asia Cup Qualifier,False
1328851,2022-08-22,United Arab Emirates,Singapore,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Men's T20 Asia Cup Qualifier,False
1328852,2022-08-23,Kuwait,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Hong Kong,Men's T20 Asia Cup Qualifier,False
1328853,2022-08-24,Singapore,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,Men's T20 Asia Cup Qualifier,False
1328854,2022-08-24,United Arab Emirates,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Hong Kong,Men's T20 Asia Cup Qualifier,False
1332496,2022-09-15,Botswana,Uganda,"Willowmoore Park, Benoni",Uganda,Africa Cricket Association Cup,False
1332497,2022-09-17,Kenya,Tanzania,"Willowmoore Park, Benoni",Tanzania,Africa Cricket Association Cup,False
1332498,2022-09-16,Ghana,Mozambique,"Willowmoore Park, Benoni",Ghana,Africa Cricket Association Cup,False
1332501,2022-09-20,Ghana,Uganda,"Willowmoore Park, Benoni",Uganda,Africa Cricket Association Cup,False
1332503,2022-09-18,Uganda,Mozambique,"Willowmoore Park, Benoni",Uganda,Africa Cricket Association Cup,False
1332504,2022-09-19,Botswana,Mozambique,"Willowmoore Park, Benoni",Botswana,Africa Cricket Association Cup,False
1332505,2022-09-20,Tanzania,Malawi,"Willowmoore Park, Benoni",Tanzania,Africa Cricket Association Cup,False
1332506,2022-09-19,Cameroon,Kenya,"Willowmoore Park, Benoni",Kenya,Africa Cricket Association Cup,False
1332507,2022-09-18,Botswana,Ghana,"Willowmoore Park, Benoni",Botswana,Africa Cricket Association Cup,False
1332508,2022-09-21,Kenya,Uganda,"Willowmoore Park, Benoni",Uganda,Africa Cricket Association Cup,False
1332509,2022-09-21,Botswana,Tanzania,"Willowmoore Park, Benoni",Tanzania,Africa Cricket Association Cup,False
1332510,2022-09-22,Tanzania,Uganda,"Willowmoore Park, Benoni",Uganda,Africa Cricket Association Cup,False
1333920,2022-09-10,Cook Islands,Fiji,"Independence Park, Port Vila",Fiji,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333921,2022-09-10,Samoa,Vanuatu,"Independence Park, Port Vila",Vanuatu,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333922,2022-09-11,Vanuatu,Cook Islands,"Independence Park, Port Vila",Cook Islands,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333923,2022-09-11,Samoa,Fiji,"Independence Park, Port Vila",Fiji,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333924,2022-09-13,Samoa,Cook Islands,"Independence Park, Port Vila",Cook Islands,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333925,2022-09-13,Vanuatu,Fiji,"Independence Park, Port Vila",Vanuatu,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333926,2022-09-14,Samoa,Vanuatu,"Independence Park, Port Vila",Vanuatu,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333927,2022-09-14,Fiji,Cook Islands,"Independence Park, Port Vila",Cook Islands,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333928,2022-09-15,Fiji,Samoa,"Independence Park, Port Vila",Fiji,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333929,2022-09-15,Vanuatu,Cook Islands,"Independence Park, Port Vila",Vanuatu,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier A,False
1333931,2022-10-10,Japan,Indonesia,Sano International Cricket Ground,Japan,Indonesia tour of Japan,False
1333932,2022-10-11,Japan,Indonesia,Sano International Cricket Ground,Indonesia,Indonesia tour of Japan,False
1336031,2022-09-25,Bangladesh,United Arab Emirates,Dubai International Cricket Stadium,Bangladesh,Bangladesh tour of United Arab Emirates,False
1336032,2022-09-27,Bangladesh,United Arab Emirates,Dubai International Cricket Stadium,Bangladesh,Bangladesh tour of United Arab Emirates,False
1336048,2023-08-30,New Zealand,England,"Riverside Ground, Chester-le-Street",England,New Zealand tour of England,False
1336049,2023-09-01,England,New Zealand,"Old Trafford, Manchester",England,New Zealand tour of England,False
1336050,2023-09-03,New Zealand,England,"Edgbaston, Birmingham",New Zealand,New Zealand tour of England,False
1336051,2023-09-05,England,New Zealand,"Trent Bridge, Nottingham",New Zealand,New Zealand tour of England,False
1336951,2022-10-15,Indonesia,South Korea,Sano International Cricket Ground,Indonesia,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,False
1336952,2022-10-15,Japan,South Korea,Sano International Cricket Ground,Japan,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,False
1336953,2022-10-16,Indonesia,Japan,Sano International Cricket Ground,Japan,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,False
1336955,2022-10-18,Japan,Indonesia,Sano International Cricket Ground,Indonesia,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,False
1336956,2022-10-18,South Korea,Indonesia,Sano International Cricket Ground,Indonesia,ICC Men's T20 World Cup East Asia-Pacific Region Qualifier B,False
1339205,2022-11-04,Italy,Germany,"Desert Springs Cricket Ground, Almeria",Germany,Spain Triangular T20I Series,False
1339206,2022-11-04,Italy,Germany,"Desert Springs Cricket Ground, Almeria",Germany,Spain Triangular T20I Series,False
1339207,2022-11-05,Italy,Spain,"Desert Springs Cricket Ground, Almeria",Spain,Spain Triangular T20I Series,False
1339208,2022-11-05,Germany,Spain,"Desert Springs Cricket Ground, Almeria",Germany,Spain Triangular T20I Series,False
1339209,2022-11-06,Spain,Germany,"Desert Springs Cricket Ground, Almeria",Spain,Spain Triangular T20I Series,False
1339210,2022-11-06,Italy,Spain,"Desert Springs Cricket Ground, Almeria",Italy,Spain Triangular T20I Series,False
1339604,2023-03-25,South Africa,West Indies,"SuperSport Park, Centurion",West Indies,West Indies tour of South Africa,False
1339605,2023-03-26,West Indies,South Africa,"SuperSport Park, Centurion",South Africa,West Indies tour of South Africa,False
1339606,2023-03-28,West Indies,South Africa,"The Wanderers Stadium, Johannesburg",West Indies,West Indies tour of South Africa,False
1339614,2023-04-14,Pakistan,New Zealand,"Gaddafi Stadium, Lahore",Pakistan,New Zealand tour of Pakistan,False
1339615,2023-04-15,Pakistan,New Zealand,"Gaddafi Stadium, Lahore",Pakistan,New Zealand tour of Pakistan,False
1339616,2023-04-17,New Zealand,Pakistan,"Gaddafi Stadium, Lahore",New Zealand,New Zealand tour of Pakistan,False
1339618,2023-04-24,Pakistan,New Zealand,Rawalpindi Cricket Stadium,New Zealand,New Zealand tour of Pakistan,False
1343740,2022-11-17,Botswana,Rwanda,Gahanga International Cricket Stadium. Rwanda,Rwanda,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343741,2022-11-17,Lesotho,Mali,Integrated Polytechnic Regional Centre,Lesotho,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343744,2022-11-18,Rwanda,St Helena,Gahanga International Cricket Stadium. Rwanda,Rwanda,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343745,2022-11-18,Lesotho,Botswana,Integrated Polytechnic Regional Centre,Botswana,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343749,2022-11-20,Mali,Kenya,Integrated Polytechnic Regional Centre,Kenya,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343750,2022-11-20,Rwanda,Kenya,Gahanga International Cricket Stadium. Rwanda,Kenya,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343753,2022-11-21,Kenya,Lesotho,Integrated Polytechnic Regional Centre,Kenya,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343756,2022-11-22,Mali,Botswana,Gahanga International Cricket Stadium. Rwanda,Botswana,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343757,2022-11-22,St Helena,Lesotho,Integrated Polytechnic Regional Centre,St Helena,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343760,2022-11-24,St Helena,Malawi,Gahanga International Cricket Stadium. Rwanda,Malawi,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343761,2022-11-24,Rwanda,Seychelles,Integrated Polytechnic Regional Centre,Rwanda,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
1343762,2022-11-24,Botswana,Kenya,Gahanga International Cricket Stadium. Rwanda,Kenya,ICC Men's T20 World Cup Sub Regional Africa Qualifier,False
